LOG_GROUND_TIME
5.017279836814924
6.148468295917647
5.955837369464831
7.542213463193403
6.253828811575473
7.105786129481271
3.828641396489095
4.477336814478207
5.267858159063328
2.3978952727983707
6.049733455231958
5.204006687076795
5.863631175598097
4.007333185232471
3.7612001156935624
5.814130531825066
6.52795791762255
7.826842098158293
4.248495242049359
7.822044008185619
2.995732273553991
6.349138991379798
3.091042453358316
3.367295829986474
5.966146739123692
7.063903961472068
5.8944028342648505
3.7376696182833684
5.198497031265826
5.680172609017068
5.318119993844216
3.044522437723423
3.5263605246161616
1.9459101490553132
1.6094379124341003
5.313205979041787
3.6635616461296463
4.948759890378168
1.6094379124341003
6.584791392385716
2.5649493574615367
8.043020885298283
3.912023005428146
5.6240175061873385
3.6109179126442243
6.408528791059498
3.2188758248682006
6.267200548541362
4.852030263919617
5.8664680569332965
6.059123195581797
2.6390573296152584
6.855408798609928
4.127134385045092
2.5649493574615367
4.127134385045092
2.3978952727983707
5.267858159063328
2.8903717578961645
6.858565034791365
5.1647859739235145
4.31748811353631
3.6109179126442243
6.698268054115413
5.075173815233827
1.9459101490553132
3.295836866004329
4.5217885770490405
6.618738983517219
6.836259277277067
8.105911197986508
3.7376696182833684
3.4339872044851463
7.406103381237015
2.8903717578961645
4.442651256490317
6.118097198041348
4.875197323201151
3.6888794541139363
3.6375861597263857
3.1780538303479458
4.007333185232471
5.351858133476067
2.8903717578961645
4.219507705176107
2.9444389791664403
3.1354942159291497
8.109826276018477
4.276666119016055
5.749392985908253
3.58351893845611
4.51085950651685
4.812184355372417
2.5649493574615367
6.19644412779452
4.51085950651685
6.4967749901858625
4.290459441148391
3.5553480614894135
6.410174881966167
6.709304340258298
3.044522437723423
6.391917113392602
2.772588722239781
3.091042453358316
5.60947179518496
4.343805421853684
6.274762021241939
6.9411900550683745
3.044522437723423
4.564348191467836
5.44673737166631
2.1972245773362196
5.241747015059643
4.6913478822291435
3.091042453358316
2.833213344056216
4.442651256490317
6.876264611890766
6.633318433280377
2.9444389791664403
3.1354942159291497
4.997212273764115
2.772588722239781
5.723585101952381
7.183111701743281
4.859812404361672
2.995732273553991
3.912023005428146
4.7535901911063645
3.044522437723423
6.284134161070802
3.332204510175204
4.634728988229636
4.454347296253507
1.0986122886681098
3.091042453358316
0.6931471805599453
6.118097198041348
5.560681631015528
3.8918202981106265
6.580639137284949
3.1354942159291497
6.621405651764134
2.1972245773362196
1.6094379124341003
4.330733340286331
4.59511985013459
5.746203190540153
2.5649493574615367
5.0369526024136295
3.5553480614894135
6.871091294610546
4.859812404361672
4.276666119016055
3.4965075614664802
3.6635616461296463
7.135687347028144
7.558516743045645
2.833213344056216
1.6094379124341003
1.9459101490553132
5.814130531825066
6.163314804034641
6.42648845745769
5.572154032177765
4.74493212836325
5.53338948872752
4.852030263919617
3.044522437723423
3.8066624897703196
4.356708826689592
5.666426688112432
3.7376696182833684
5.267858159063328
5.225746673713202
3.4339872044851463
2.833213344056216
3.58351893845611
6.650279048587422
7.176254532017144
3.332204510175204
2.4849066497880004
5.41610040220442
5.7430031878094825
7.161622002939187
3.295836866004329
6.326149473155099
3.5553480614894135
5.602118820879701
6.61338421837956
4.6443908991413725
5.966146739123692
4.454347296253507
3.2188758248682006
6.70808408385307
8.229511118964457
7.718240951959316
6.962243464266207
5.673323267171493
1.9459101490553132
2.9444389791664403
6.548219102762372
2.5649493574615367
3.7612001156935624
6.51471269087253
4.584967478670572
7.040536390215956
7.887208585813932
4.007333185232471
2.772588722239781
2.9444389791664403
8.090708716083997
3.4339872044851463
3.5263605246161616
3.6888794541139363
3.9512437185814275
3.4965075614664802
2.3978952727983707
4.127134385045092
4.3694478524670215
1.6094379124341003
3.5553480614894135
2.833213344056216
4.6913478822291435
5.393627546352362
7.347164641640542
6.740519359606223
6.284134161070802
1.6094379124341003
4.653960350157523
6.295266001439646
3.2188758248682006
7.570443252057374
5.8998973535824915
2.772588722239781
3.6109179126442243
3.784189633918261
3.1780538303479458
6.682108597449809
3.9318256327243257
6.595780513961311
2.5649493574615367
6.63200177739563
4.9344739331306915
4.795790545596741
3.1780538303479458
3.4657359027997265
3.7376696182833684
3.4339872044851463
6.07993319509559
3.828641396489095
4.897839799950911
4.04305126783455
6.501289670540389
5.459585514144159
6.437751649736401
3.367295829986474
2.6390573296152584
3.4965075614664802
5.953243334287785
7.700747794511798
7.358193752733032
7.837159650001675
7.645875825184813
2.3978952727983707
6.359573868672378
2.9444389791664403
6.368187186350492
2.1972245773362196
3.4965075614664802
5.802118375377063
4.276666119016055
7.2254814727822945
2.9444389791664403
6.398594934535208
2.3978952727983707
3.332204510175204
6.992096427415888
6.75110146893676
4.532599493153256
3.8066624897703196
6.400257445308821
6.240275845170769
3.2188758248682006
5.958424693029782
8.387995252944556
6.630683385642372
7.404279118037268
1.0986122886681098
7.700747794511798
2.772588722239781
3.8918202981106265
5.676753802268282
5.783825182329737
4.890349128221754
3.58351893845611
6.171700597410915
4.919980925828125
5.54907608489522
3.091042453358316
5.720311776607412
1.6094379124341003
8.690810307580046
7.853604813097837
2.5649493574615367
3.713572066704308
5.529429087511423
3.2188758248682006
5.6937321388027
4.248495242049359
6.135564891081739
5.153291594497779
2.9444389791664403
6.914730892718563
5.641907070938114
4.219507705176107
7.126890808898808
4.875197323201151
5.902633333401366
6.218600119691729
7.656810091480378
4.969813299576001
7.338238150065589
8.01565761455734
5.905361848054571
5.231108616854587
3.6375861597263857
1.9459101490553132
2.302585092994046
3.5263605246161616
4.219507705176107
2.6390573296152584
1.3862943611198906
5.768320995793772
3.1780538303479458
5.407171771460119
3.295836866004329
3.367295829986474
3.5553480614894135
7.4360278163518485
6.885509670034818
6.089044875446846
5.117993812416755
2.833213344056216
7.222566018822171
3.044522437723423
5.075173815233827
3.1780538303479458
6.0112671744041615
8.264105763728956
7.217443431696533
5.6937321388027
5.393627546352362
6.240275845170769
6.54534966033442
2.5649493574615367
4.189654742026425
2.1972245773362196
6.848005274576363
2.5649493574615367
3.8918202981106265
6.669498089857879
7.711996507047669
6.20455776256869
3.258096538021482
3.7612001156935624
6.90875477931522
3.1354942159291497
5.872117789475416
4.7535901911063645
2.8903717578961645
4.574710978503383
6.966967138613983
5.10594547390058
5.666426688112432
2.995732273553991
3.6888794541139363
4.204692619390966
1.6094379124341003
7.6783263565068856
1.0986122886681098
4.143134726391533
2.5649493574615367
4.454347296253507
6.508769136971682
5.820082930352362
3.4657359027997265
2.8903717578961645
3.258096538021482
2.9444389791664403
3.7612001156935624
3.4339872044851463
3.6888794541139363
7.0967213784947605
4.912654885736052
4.394449154672439
2.8903717578961645
6.309918278226516
5.056245805348308
6.037870919922137
2.5649493574615367
7.146772179452637
3.1354942159291497
2.833213344056216
2.5649493574615367
5.241747015059643
3.295836866004329
8.012349639327795
4.0943445622221
5.54907608489522
2.1972245773362196
6.369900982828227
5.986452005284438
5.961005339623274
3.367295829986474
6.3080984415095305
3.912023005428146
2.772588722239781
3.970291913552122
4.418840607796598
3.6635616461296463
5.293304824724492
3.713572066704308
6.418364935936212
4.6443908991413725
6.60934924316738
6.992096427415888
2.1972245773362196
6.925595197110468
